round_num,start,freeze_end,end,official_end,winner,reason,bomb_plant,bomb_site,CT_team_clan_name,T_team_clan_name,winner_clan_name,CT_team_current_equip_value,T_team_current_equip_value,ct_losing_streak,t_losing_streak,CT_buy_type,T_buy_type,5v4_advantage,demo_file_name
10,69607,70887,77494,77814,t,ct_killed,76700,bombsite_b,Team Vitality,FaZe Clan,FaZe Clan,26250,23200,0,2,Full Buy,Full Buy,ct,vitality-vs-faze-m3-dust2.dem
11,77814,79094,82798,83118,t,ct_killed,82565,bombsite_b,Team Vitality,FaZe Clan,FaZe Clan,1800,25100,1,0,Full Eco,Full Buy,t,vitality-vs-faze-m3-dust2.dem
12,83118,86605,91153,91697,t,ct_killed,90922,bombsite_b,Team Vitality,FaZe Clan,FaZe Clan,22950,28350,2,0,Full Buy,Full Buy,ct,vitality-vs-faze-m3-dust2.dem
13,91697,106193,111118,111438,ct,t_killed,,not_planted,FaZe Clan,Team Vitality,FaZe Clan,4200,4550,1,1,Pistol,Pistol,t,vitality-vs-faze-m3-dust2.dem
14,111438,112718,115740,116060,ct,t_killed,,not_planted,FaZe Clan,Team Vitality,FaZe Clan,16300,1300,0,2,Semi-Buy,Full Eco,t,vitality-vs-faze-m3-dust2.dem
15,116060,117340,125998,126318,t,bomb_exploded,123374,bombsite_b,FaZe Clan,Team Vitality,Team Vitality,22750,23200,0,3,Full Buy,Full Buy,ct,vitality-vs-faze-m3-dust2.dem
16,126318,127598,133493,133813,ct,t_killed,,not_planted,FaZe Clan,Team Vitality,FaZe Clan,27800,19200,1,1,Full Buy,Semi-Buy,ct,vitality-vs-faze-m3-dust2.dem
17,133813,135093,138300,138620,ct,t_killed,,not_planted,FaZe Clan,Team Vitality,FaZe Clan,28400,10100,0,2,Full Buy,Semi-Buy,t,vitality-vs-faze-m3-dust2.dem
18,138620,139900,144439,144759,ct,t_killed,,not_planted,FaZe Clan,Team Vitality,FaZe Clan,29250,4150,0,3,Full Buy,Full Eco,ct,vitality-vs-faze-m3-dust2.dem
19,144759,148127,157475,157795,t,bomb_exploded,154851,bombsite_b,FaZe Clan,Team Vitality,Team Vitality,28450,24500,0,4,Full Buy,Full Buy,ct,vitality-vs-faze-m3-dust2.dem
20,157795,161621,168981,169301,ct,time_ran_out,,not_planted,FaZe Clan,Team Vitality,FaZe Clan,21650,27550,1,2,Full Buy,Full Buy,ct,vitality-vs-faze-m3-dust2.dem
21,169301,173129,178944,179264,t,ct_killed,,not_planted,FaZe Clan,Team Vitality,Team Vitality,19950,22050,0,3,Semi-Buy,Full Buy,ct,vitality-vs-faze-m3-dust2.dem
22,179264,180544,186656,186976,t,ct_killed,185064,bombsite_b,FaZe Clan,Team Vitality,Team Vitality,5200,23750,1,1,Semi-Eco,Full Buy,t,vitality-vs-faze-m3-dust2.dem
23,186976,188256,192458,192778,t,ct_killed,,not_planted,FaZe Clan,Team Vitality,Team Vitality,1400,26650,2,0,Full Eco,Full Buy,t,vitality-vs-faze-m3-dust2.dem
24,192778,194058,202647,203191,t,ct_killed,200688,bombsite_b,FaZe Clan,Team Vitality,Team Vitality,26200,27950,3,0,Full Buy,Full Buy,t,vitality-vs-faze-m3-dust2.dem
25,203191,204471,210097,210417,ct,t_killed,,not_planted,FaZe Clan,Team Vitality,FaZe Clan,29250,27650,1,1,Full Buy,Full Buy,t,vitality-vs-faze-m3-dust2.dem
26,210417,211697,220395,220715,t,ct_killed,217788,bombsite_b,FaZe Clan,Team Vitality,Team Vitality,29900,27150,0,2,Full Buy,Full Buy,ct,vitality-vs-faze-m3-dust2.dem
27,220715,224109,232170,232714,t,ct_killed,231109,bombsite_b,FaZe Clan,Team Vitality,Team Vitality,31750,27950,1,0,Full Buy,Full Buy,t,vitality-vs-faze-m3-dust2.dem
28,232714,233994,240630,240950,t,ct_killed,240060,bombsite_b,Team Vitality,FaZe Clan,FaZe Clan,30200,27350,1,1,Full Buy,Full Buy,t,vitality-vs-faze-m3-dust2.dem
29,240950,244297,251657,251977,t,ct_killed,249275,bombsite_b,Team Vitality,FaZe Clan,FaZe Clan,29500,30250,2,0,Full Buy,Full Buy,ct,vitality-vs-faze-m3-dust2.dem
30,251977,253257,259155,259699,ct,t_killed,,not_planted,Team Vitality,FaZe Clan,Team Vitality,26500,30750,3,0,Full Buy,Full Buy,ct,vitality-vs-faze-m3-dust2.dem
31,259699,260979,266202,266522,t,ct_killed,265977,bombsite_b,Team Vitality,FaZe Clan,FaZe Clan,28850,27550,1,1,Full Buy,Full Buy,ct,vitality-vs-faze-m3-dust2.dem
32,266522,267802,276044,276364,ct,bomb_defused,274368,bombsite_b,Team Vitality,FaZe Clan,Team Vitality,30450,27550,2,0,Full Buy,Full Buy,t,vitality-vs-faze-m3-dust2.dem
33,276364,277644,283944,284488,ct,t_killed,,not_planted,Team Vitality,FaZe Clan,Team Vitality,31050,30550,0,1,Full Buy,Full Buy,ct,vitality-vs-faze-m3-dust2.dem
34,284488,285768,292973,293293,t,ct_killed,292565,bombsite_b,FaZe Clan,Team Vitality,Team Vitality,29500,27150,1,1,Full Buy,Full Buy,ct,vitality-vs-faze-m3-dust2.dem
35,293293,296885,300944,300944,t,ct_killed,300866,bombsite_b,FaZe Clan,Team Vitality,Team Vitality,30300,28250,2,0,Full Buy,Full Buy,ct,vitality-vs-faze-m3-dust2.dem
1,1,1263,5886,6206,ct,t_killed,,not_planted,Team Vitality,Team Spirit,Team Vitality,4200,4350,0,0,Pistol,Pistol,t,vitality-vs-spirit-m1-dust2.dem
2,6206,7486,10615,10935,ct,t_killed,,not_planted,Team Vitality,Team Spirit,Team Vitality,21300,1200,0,2,Full Buy,Full Eco,ct,vitality-vs-spirit-m1-dust2.dem
3,10935,12215,20146,20466,t,ct_killed,19442,bombsite_b,Team Vitality,Team Spirit,Team Spirit,24800,22500,0,3,Full Buy,Full Buy,t,vitality-vs-spirit-m1-dust2.dem
4,20466,21746,28315,28635,ct,t_killed,,not_planted,Team Vitality,Team Spirit,Team Vitality,21250,21950,1,1,Full Buy,Full Buy,t,vitality-vs-spirit-m1-dust2.dem
5,28635,32012,38746,39066,ct,t_killed,,not_planted,Team Vitality,Team Spirit,Team Vitality,28250,10050,0,2,Full Buy,Semi-Buy,ct,vitality-vs-spirit-m1-dust2.dem
6,39066,40346,46121,46441,ct,bomb_defused,43759,bombsite_b,Team Vitality,Team Spirit,Team Vitality,28850,6850,0,3,Full Buy,Semi-Eco,t,vitality-vs-spirit-m1-dust2.dem
7,46441,47721,56009,56329,t,bomb_exploded,53385,bombsite_b,Team Vitality,Team Spirit,Team Spirit,28950,26850,0,4,Full Buy,Full Buy,t,vitality-vs-spirit-m1-dust2.dem
8,56329,64574,68908,69228,ct,t_killed,,not_planted,Team Vitality,Team Spirit,Team Vitality,29050,27250,1,2,Full Buy,Full Buy,ct,vitality-vs-spirit-m1-dust2.dem
9,69228,72498,81380,81700,t,bomb_exploded,78756,bombsite_b,Team Vitality,Team Spirit,Team Spirit,27950,27050,0,3,Full Buy,Full Buy,t,vitality-vs-spirit-m1-dust2.dem
10,81700,82980,87679,87999,ct,t_killed,,not_planted,Team Vitality,Team Spirit,Team Vitality,19200,26250,1,1,Semi-Buy,Full Buy,ct,vitality-vs-spirit-m1-dust2.dem
11,87999,89279,94533,94853,t,ct_killed,92855,bombsite_b,Team Vitality,Team Spirit,Team Spirit,24350,20750,0,2,Full Buy,Full Buy,t,vitality-vs-spirit-m1-dust2.dem
12,94853,96133,100390,100934,t,ct_killed,,not_planted,Team Vitality,Team Spirit,Team Spirit,9650,26100,1,0,Semi-Eco,Full Buy,ct,vitality-vs-spirit-m1-dust2.dem
13,100934,115808,121464,121784,t,ct_killed,119993,bombsite_b,Team Spirit,Team Vitality,Team Vitality,4600,4450,1,1,Pistol,Pistol,t,vitality-vs-spirit-m1-dust2.dem
14,121784,123064,130424,130744,ct,time_ran_out,,not_planted,Team Spirit,Team Vitality,Team Spirit,9800,19750,2,0,Semi-Eco,Semi-Buy,t,vitality-vs-spirit-m1-dust2.dem
15,130744,132024,138539,138859,t,ct_killed,,not_planted,Team Spirit,Team Vitality,Team Vitality,25150,9550,0,1,Full Buy,Semi-Eco,ct,vitality-vs-spirit-m1-dust2.dem
16,138859,142458,149248,149568,t,ct_killed,,not_planted,Team Spirit,Team Vitality,Team Vitality,1600,20150,1,0,Full Eco,Full Buy,ct,vitality-vs-spirit-m1-dust2.dem
17,149568,150848,157464,157784,t,ct_killed,156651,bombsite_b,Team Spirit,Team Vitality,Team Vitality,24450,21400,2,0,Full Buy,Full Buy,t,vitality-vs-spirit-m1-dust2.dem
18,157784,160988,168253,168573,t,ct_killed,166106,bombsite_b,Team Spirit,Team Vitality,Team Vitality,13150,23900,3,0,Semi-Buy,Full Buy,ct,vitality-vs-spirit-m1-dust2.dem
19,168573,169853,173560,173560,t,ct_killed,,not_planted,Team Spirit,Team Vitality,Team Vitality,18300,27150,4,0,Semi-Buy,Full Buy,ct,vitality-vs-spirit-m1-dust2.dem
1,1,1263,5547,5867,t,ct_killed,4240,bombsite_b,Team Spirit,Team Vitality,Team Vitality,4050,4300,0,0,Pistol,Pistol,t,vitality-vs-spirit-m2-nuke.dem
2,5867,7147,13255,13575,t,ct_killed,,not_planted,Team Spirit,Team Vitality,Team Vitality,11050,19150,2,0,Semi-Buy,Semi-Buy,ct,vitality-vs-spirit-m2-nuke.dem
3,13575,14855,20237,20557,t,ct_killed,,not_planted,Team Spirit,Team Vitality,Team Vitality,3200,21350,3,0,Full Eco,Full Buy,t,vitality-vs-spirit-m2-nuke.dem
4,20557,21837,27882,28202,ct,t_killed,,not_planted,Team Spirit,Team Vitality,Team Spirit,25800,22250,4,0,Full Buy,Full Buy,t,vitality-vs-spirit-m2-nuke.dem
5,28202,29482,34610,34930,t,ct_killed,,not_planted,Team Spirit,Team Vitality,Team Vitality,28850,26650,2,1,Full Buy,Full Buy,ct,vitality-vs-spirit-m2-nuke.dem
6,34930,38336,45334,45654,t,bomb_exploded,42710,bombsite_b,Team Spirit,Team Vitality,Team Vitality,21500,24650,3,0,Full Buy,Full Buy,t,vitality-vs-spirit-m2-nuke.dem
7,45654,46934,50727,51047,ct,t_killed,,not_planted,Team Spirit,Team Vitality,Team Spirit,26550,25300,4,0,Full Buy,Full Buy,t,vitality-vs-spirit-m2-nuke.dem
8,51047,52327,59687,60007,ct,time_ran_out,,not_planted,Team Spirit,Team Vitality,Team Spirit,28150,25300,2,1,Full Buy,Full Buy,ct,vitality-vs-spirit-m2-nuke.dem
9,60007,64294,73395,73715,t,bomb_exploded,70771,bombsite_b,Team Spirit,Team Vitality,Team Vitality,27700,20000,1,2,Full Buy,Full Buy,t,vitality-vs-spirit-m2-nuke.dem
10,73715,74995,81799,82119,t,ct_killed,81774,bombsite_b,Team Spirit,Team Vitality,Team Vitality,19850,27650,2,0,Semi-Buy,Full Buy,ct,vitality-vs-spirit-m2-nuke.dem
11,82119,85636,92216,92536,t,ct_killed,90558,bombsite_b,Team Spirit,Team Vitality,Team Vitality,6550,27850,3,0,Semi-Eco,Full Buy,t,vitality-vs-spirit-m2-nuke.dem
12,92536,93816,99852,100396,ct,t_killed,,not_planted,Team Spirit,Team Vitality,Team Spirit,24900,28150,4,0,Full Buy,Full Buy,ct,vitality-vs-spirit-m2-nuke.dem
13,100396,116033,119290,119610,ct,t_killed,,not_planted,Team Vitality,Team Spirit,Team Vitality,4250,4300,1,1,Pistol,Pistol,t,vitality-vs-spirit-m2-nuke.dem
14,119610,120890,127644,127964,ct,t_killed,,not_planted,Team Vitality,Team Spirit,Team Vitality,20150,2000,0,2,Full Buy,Full Eco,t,vitality-vs-spirit-m2-nuke.dem
15,127964,129244,136308,136628,t,bomb_exploded,133684,bombsite_b,Team Vitality,Team Spirit,Team Spirit,25000,22900,0,3,Full Buy,Full Buy,ct,vitality-vs-spirit-m2-nuke.dem
16,136628,137908,139755,140075,ct,t_killed,,not_planted,Team Vitality,Team Spirit,Team Vitality,24300,25500,1,1,Full Buy,Full Buy,ct,vitality-vs-spirit-m2-nuke.dem
17,140075,143442,149798,150118,ct,t_killed,,not_planted,Team Vitality,Team Spirit,Team Vitality,28000,10900,0,2,Full Buy,Semi-Buy,t,vitality-vs-spirit-m2-nuke.dem
18,150118,151398,153902,153902,ct,t_killed,,not_planted,Team Vitality,Team Spirit,Team Vitality,30100,18500,0,3,Full Buy,Semi-Buy,ct,vitality-vs-spirit-m2-nuke.dem
1,1,1264,5677,5997,ct,t_killed,,not_planted,Team Vitality,Team Spirit,Team Vitality,4250,4550,0,0,Pistol,Pistol,t,vitality-vs-spirit-m3-mirage.dem
2,5997,7277,13404,13724,ct,t_killed,,not_planted,Team Vitality,Team Spirit,Team Vitality,18450,2150,0,2,Semi-Buy,Full Eco,ct,vitality-vs-spirit-m3-mirage.dem
3,13724,15004,18793,19113,ct,t_killed,,not_planted,Team Vitality,Team Spirit,Team Vitality,23600,22500,0,3,Full Buy,Full Buy,t,vitality-vs-spirit-m3-mirage.dem
4,19113,20393,23450,23770,ct,t_killed,,not_planted,Team Vitality,Team Spirit,Team Vitality,27600,7050,0,4,Full Buy,Semi-Eco,t,vitality-vs-spirit-m3-mirage.dem
5,23770,25050,31290,31610,t,ct_killed,,not_planted,Team Vitality,Team Spirit,Team Spirit,26800,26150,0,5,Full Buy,Full Buy,ct,vitality-vs-spirit-m3-mirage.dem
6,31610,32890,39086,39406,ct,bomb_defused,37683,bombsite_b,Team Vitality,Team Spirit,Team Vitality,25350,27350,1,3,Full Buy,Full Buy,t,vitality-vs-spirit-m3-mirage.dem
7,39406,42903,47834,48154,ct,t_killed,,not_planted,Team Vitality,Team Spirit,Team Vitality,28850,26250,0,4,Full Buy,Full Buy,t,vitality-vs-spirit-m3-mirage.dem
8,48154,49434,55677,55997,t,ct_killed,,not_planted,Team Vitality,Team Spirit,Team Spirit,29200,24950,0,5,Full Buy,Full Buy,ct,vitality-vs-spirit-m3-mirage.dem
9,55997,57277,64378,64698,t,bomb_exploded,61754,bombsite_b,Team Vitality,Team Spirit,Team Spirit,27650,22500,1,3,Full Buy,Full Buy,t,vitality-vs-spirit-m3-mirage.dem
10,64698,68621,74948,75268,ct,bomb_defused,73652,bombsite_b,Team Vitality,Team Spirit,Team Vitality,8450,22500,2,2,Semi-Eco,Full Buy,ct,vitality-vs-spirit-m3-mirage.dem
11,75268,78473,80710,81030,ct,t_killed,,not_planted,Team Vitality,Team Spirit,Team Vitality,30450,10200,0,3,Full Buy,Semi-Buy,t,vitality-vs-spirit-m3-mirage.dem
12,81030,82310,87563,88107,t,ct_killed,,not_planted,Team Vitality,Team Spirit,Team Spirit,29100,22900,0,4,Full Buy,Full Buy,ct,vitality-vs-spirit-m3-mirage.dem
13,88107,125856,129405,129725,t,ct_killed,128001,bombsite_b,Team Spirit,Team Vitality,Team Vitality,4250,4300,1,1,Pistol,Pistol,t,vitality-vs-spirit-m3-mirage.dem
14,129725,131005,136080,136400,t,bomb_exploded,133456,bombsite_b,Team Spirit,Team Vitality,Team Vitality,1500,21050,2,0,Full Eco,Full Buy,t,vitality-vs-spirit-m3-mirage.dem
15,136400,137680,140841,141160,t,ct_killed,,not_planted,Team Spirit,Team Vitality,Team Vitality,22450,23800,3,0,Full Buy,Full Buy,ct,vitality-vs-spirit-m3-mirage.dem
16,141160,142440,144376,144696,ct,t_killed,,not_planted,Team Spirit,Team Vitality,Team Spirit,16300,25300,4,0,Semi-Buy,Full Buy,ct,vitality-vs-spirit-m3-mirage.dem
17,144696,145976,150595,150915,ct,t_killed,,not_planted,Team Spirit,Team Vitality,Team Spirit,26050,19550,2,1,Full Buy,Semi-Buy,t,vitality-vs-spirit-m3-mirage.dem
18,150915,152195,155171,155491,ct,t_killed,,not_planted,Team Spirit,Team Vitality,Team Spirit,29650,2100,1,2,Full Buy,Full Eco,ct,vitality-vs-spirit-m3-mirage.dem
19,155491,156771,160370,160690,ct,t_killed,,not_planted,Team Spirit,Team Vitality,Team Spirit,30150,22500,0,3,Full Buy,Full Buy,ct,vitality-vs-spirit-m3-mirage.dem
20,160690,161970,167949,168269,ct,bomb_defused,166667,bombsite_b,Team Spirit,Team Vitality,Team Spirit,29100,6350,0,4,Full Buy,Semi-Eco,ct,vitality-vs-spirit-m3-mirage.dem
21,168269,171469,177433,177753,ct,t_killed,,not_planted,Team Spirit,Team Vitality,Team Spirit,30750,25200,0,5,Full Buy,Full Buy,ct,vitality-vs-spirit-m3-mirage.dem
22,177753,181911,191032,191352,ct,bomb_defused,188740,bombsite_b,Team Spirit,Team Vitality,Team Spirit,30650,24200,0,6,Full Buy,Full Buy,t,vitality-vs-spirit-m3-mirage.dem
23,191352,194897,200607,200927,t,bomb_exploded,197983,bombsite_b,Team Spirit,Team Vitality,Team Vitality,31350,22800,0,7,Full Buy,Full Buy,t,vitality-vs-spirit-m3-mirage.dem
24,200927,202207,207964,207964,t,ct_killed,207953,bombsite_b,Team Spirit,Team Vitality,Team Vitality,24600,23800,1,3,Full Buy,Full Buy,t,vitality-vs-spirit-m3-mirage.dem
1,1,1264,5706,6026,ct,t_killed,,not_planted,Team Vitality,The MongolZ,Team Vitality,5100,4200,0,0,Pistol,Pistol,t,vitality-vs-the-mongolz-m1-mirage.dem
2,6026,7306,9524,9844,ct,t_killed,,not_planted,Team Vitality,The MongolZ,Team Vitality,20250,1500,0,2,Full Buy,Full Eco,ct,vitality-vs-the-mongolz-m1-mirage.dem
3,9844,11124,18190,18510,ct,bomb_defused,17235,bombsite_b,Team Vitality,The MongolZ,Team Vitality,24650,22200,0,3,Full Buy,Full Buy,t,vitality-vs-the-mongolz-m1-mirage.dem
4,18510,21884,24333,24653,ct,t_killed,,not_planted,Team Vitality,The MongolZ,Team Vitality,29750,19650,0,4,Full Buy,Semi-Buy,t,vitality-vs-the-mongolz-m1-mirage.dem
5,24653,25933,28956,29276,ct,t_killed,,not_planted,Team Vitality,The MongolZ,Team Vitality,29850,9500,0,5,Full Buy,Semi-Eco,ct,vitality-vs-the-mongolz-m1-mirage.dem
6,29276,30556,36220,36540,t,ct_killed,35897,bombsite_b,Team Vitality,The MongolZ,The MongolZ,29700,26400,0,6,Full Buy,Full Buy,t,vitality-vs-the-mongolz-m1-mirage.dem
7,36540,37820,47382,47702,t,bomb_exploded,44758,bombsite_b,Team Vitality,The MongolZ,The MongolZ,27050,27450,1,3,Full Buy,Full Buy,t,vitality-vs-the-mongolz-m1-mirage.dem
8,47702,51018,58459,58779,t,ct_killed,56244,bombsite_b,Team Vitality,The MongolZ,The MongolZ,22850,27450,2,2,Full Buy,Full Buy,ct,vitality-vs-the-mongolz-m1-mirage.dem
9,58779,60059,65924,66244,t,ct_killed,,not_planted,Team Vitality,The MongolZ,The MongolZ,3100,27750,3,1,Full Eco,Full Buy,t,vitality-vs-the-mongolz-m1-mirage.dem
10,66244,67524,72898,73218,t,bomb_exploded,70274,bombsite_b,Team Vitality,The MongolZ,The MongolZ,25050,27950,4,0,Full Buy,Full Buy,ct,vitality-vs-the-mongolz-m1-mirage.dem
11,73218,76956,83930,84250,ct,bomb_defused,81991,bombsite_b,Team Vitality,The MongolZ,Team Vitality,19100,27650,5,0,Semi-Buy,Full Buy,t,vitality-vs-the-mongolz-m1-mirage.dem
12,84250,87862,92399,92943,ct,t_killed,,not_planted,Team Vitality,The MongolZ,Team Vitality,29850,27750,3,1,Full Buy,Full Buy,ct,vitality-vs-the-mongolz-m1-mirage.dem
13,92943,107089,110929,111249,t,ct_killed,,not_planted,The MongolZ,Team Vitality,Team Vitality,4250,3900,1,1,Pistol,Pistol,t,vitality-vs-the-mongolz-m1-mirage.dem
14,111249,112529,116488,116808,t,ct_killed,,not_planted,The MongolZ,Team Vitality,Team Vitality,2000,19150,2,0,Full Eco,Semi-Buy,t,vitality-vs-the-mongolz-m1-mirage.dem
15,116808,118088,121018,121338,t,ct_killed,121016,bombsite_b,The MongolZ,Team Vitality,Team Vitality,23350,22450,3,0,Full Buy,Full Buy,ct,vitality-vs-the-mongolz-m1-mirage.dem
16,121338,124780,132869,133189,t,bomb_exploded,130245,bombsite_b,The MongolZ,Team Vitality,Team Vitality,7000,25100,4,0,Semi-Eco,Full Buy,ct,vitality-vs-the-mongolz-m1-mirage.dem
17,133189,134469,138938,139258,ct,t_killed,,not_planted,The MongolZ,Team Vitality,The MongolZ,29600,25200,5,0,Full Buy,Full Buy,t,vitality-vs-the-mongolz-m1-mirage.dem
18,139258,143278,148334,148654,t,ct_killed,148253,bombsite_b,The MongolZ,Team Vitality,Team Vitality,23700,22850,3,1,Full Buy,Full Buy,ct,vitality-vs-the-mongolz-m1-mirage.dem
19,148654,149934,155842,156162,ct,t_killed,,not_planted,The MongolZ,Team Vitality,The MongolZ,17400,27550,4,0,Semi-Buy,Full Buy,ct,vitality-vs-the-mongolz-m1-mirage.dem
20,156162,157442,163139,163139,t,ct_killed,,not_planted,The MongolZ,Team Vitality,Team Vitality,21600,17250,2,1,Full Buy,Semi-Buy,ct,vitality-vs-the-mongolz-m1-mirage.dem
1,1,1264,4098,4418,ct,t_killed,,not_planted,The MongolZ,Team Vitality,The MongolZ,4050,4250,0,0,Pistol,Pistol,t,vitality-vs-the-mongolz-m2-nuke.dem
2,4418,5698,9824,10144,ct,t_killed,,not_planted,The MongolZ,Team Vitality,The MongolZ,18200,1500,0,2,Semi-Buy,Full Eco,ct,vitality-vs-the-mongolz-m2-nuke.dem
3,10144,11424,16906,17226,t,bomb_exploded,14282,bombsite_b,The MongolZ,Team Vitality,Team Vitality,23200,22400,0,3,Full Buy,Full Buy,t,vitality-vs-the-mongolz-m2-nuke.dem
4,17226,18506,23790,24110,t,ct_killed,,not_planted,The MongolZ,Team Vitality,Team Vitality,25150,23600,1,1,Full Buy,Full Buy,t,vitality-vs-the-mongolz-m2-nuke.dem
5,24110,25390,33180,33500,t,bomb_exploded,30556,bombsite_b,The MongolZ,Team Vitality,Team Vitality,18450,23350,2,0,Semi-Buy,Full Buy,ct,vitality-vs-the-mongolz-m2-nuke.dem
6,33500,34780,36587,36907,t,ct_killed,36529,bombsite_b,The MongolZ,Team Vitality,Team Vitality,7600,23550,3,0,Semi-Eco,Full Buy,t,vitality-vs-the-mongolz-m2-nuke.dem
7,36907,40264,49882,50202,t,bomb_exploded,47258,bombsite_b,The MongolZ,Team Vitality,Team Vitality,24550,26100,4,0,Full Buy,Full Buy,t,vitality-vs-the-mongolz-m2-nuke.dem
8,50202,51482,57374,57694,t,ct_killed,,not_planted,The MongolZ,Team Vitality,Team Vitality,9350,25900,5,0,Semi-Eco,Full Buy,ct,vitality-vs-the-mongolz-m2-nuke.dem
9,57694,58974,65232,65552,t,ct_killed,,not_planted,The MongolZ,Team Vitality,Team Vitality,26100,26300,6,0,Full Buy,Full Buy,t,vitality-vs-the-mongolz-m2-nuke.dem
10,65552,69020,74374,74694,t,ct_killed,,not_planted,The MongolZ,Team Vitality,Team Vitality,10550,26200,7,0,Semi-Buy,Full Buy,ct,vitality-vs-the-mongolz-m2-nuke.dem
11,74694,75974,82824,83144,ct,t_killed,,not_planted,The MongolZ,Team Vitality,The MongolZ,27350,26100,8,0,Full Buy,Full Buy,t,vitality-vs-the-mongolz-m2-nuke.dem
12,83144,84424,89323,89867,ct,t_killed,,not_planted,The MongolZ,Team Vitality,The MongolZ,30100,28050,3,1,Full Buy,Full Buy,ct,vitality-vs-the-mongolz-m2-nuke.dem
13,89867,104943,106137,106457,ct,t_killed,,not_planted,Team Vitality,The MongolZ,Team Vitality,4250,5500,1,1,Pistol,Pistol,t,vitality-vs-the-mongolz-m2-nuke.dem
14,106457,107737,111270,111590,ct,t_killed,,not_planted,Team Vitality,The MongolZ,Team Vitality,20800,9650,0,2,Full Buy,Semi-Eco,t,vitality-vs-the-mongolz-m2-nuke.dem
15,111590,112870,117459,117779,ct,t_killed,,not_planted,Team Vitality,The MongolZ,Team Vitality,28700,3000,0,3,Full Buy,Full Eco,ct,vitality-vs-the-mongolz-m2-nuke.dem
16,117779,119059,123525,123845,ct,t_killed,,not_planted,Team Vitality,The MongolZ,Team Vitality,29000,24500,0,4,Full Buy,Full Buy,ct,vitality-vs-the-mongolz-m2-nuke.dem
17,123845,125125,129634,129954,t,ct_killed,,not_planted,Team Vitality,The MongolZ,The MongolZ,29000,14950,0,5,Full Buy,Semi-Buy,t,vitality-vs-the-mongolz-m2-nuke.dem
18,129954,131234,138518,138838,t,ct_killed,136176,bombsite_b,Team Vitality,The MongolZ,The MongolZ,29700,24400,1,3,Full Buy,Full Buy,ct,vitality-vs-the-mongolz-m2-nuke.dem
19,138838,140118,144576,144896,t,ct_killed,,not_planted,Team Vitality,The MongolZ,The MongolZ,7350,24600,2,2,Semi-Eco,Full Buy,ct,vitality-vs-the-mongolz-m2-nuke.dem
20,144896,148274,156869,157189,t,ct_killed,154529,bombsite_b,Team Vitality,The MongolZ,The MongolZ,23650,27650,3,1,Full Buy,Full Buy,ct,vitality-vs-the-mongolz-m2-nuke.dem
21,157189,158469,164742,165062,t,ct_killed,,not_planted,Team Vitality,The MongolZ,The MongolZ,7900,22950,4,0,Semi-Eco,Full Buy,ct,vitality-vs-the-mongolz-m2-nuke.dem
22,165062,166342,169288,169288,ct,t_killed,,not_planted,Team Vitality,The MongolZ,Team Vitality,26500,26650,5,0,Full Buy,Full Buy,t,vitality-vs-the-mongolz-m2-nuke.dem